Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
14 Cambridge Street,"580,000",Aug 2020,"493,500",Jan 2019,,315,Feb 2020,594,,3,1,1,Belmont,4
33 Cranmere Avenue,"540,000",Aug 2020,"51,000",Apr 1979,,,,682,,3,2,2,Belmont,4
10 Fairfield Avenue,"500,000",Aug 2020,"387,000",May 2017,,300,Sep 2013,564,,3,1,2,Belmont,4
29 Oxford Street,"672,000",Aug 2020,"63,500",Mar 1988,,390,Nov 2020,702,,2,1,,Belmont,4
4 Charles Street,"560,000",Aug 2020,"300,000",May 2016,,,,522,,3,1,2,Belmont,4
5/29 Eton Road,"502,000",Aug 2020,"411,000",Jun 2017,1.0,370,Apr 2018,220,,2,2,1,Belmont,4
10 Emerald Court,"658,000",05 Aug 2020,"485,000",Nov 2016,1.0,430,Sep 2018,116,,4,2,2,Belmont,4
17 Brocka Avenue,"807,000",05 Aug 2020,"315,000",Oct 2009,1.0,265,Jan 2009,581,,3,1,1,Belmont,4
4/13-15 Clarke Avenue,"650,000",Aug 2020,,,,,,,,,,,Belmont,4
19 Mernda Parade,"702,000",Aug 2020,"415,000",May 2013,,425,Jan 2015,594,164,4,2,1,Belmont,4
8a View Street,"840,000",01 Aug 2020,,,1.0,,,397,,,,,Belmont,4
8a Morris Street,"740,000",Jul 2020,,,,,,411,,3,2,,Belmont,4
17 Kidman Avenue,"495,000",Jul 2020,,,,,,709,,3,,,Belmont,4
1/42 Sanglen Terrace,"405,000",Jul 2020,"285,000",Nov 2011,,,,75,,,,,Belmont,4
4 Cambridge Street,"615,000",Jul 2020,"470,000",Dec 2016,,440,Feb 2018,600,,3,2,1,Belmont,4
2/32 Elsvern Avenue,"373,000",Jul 2020,"220,500",Jul 2011,,250,Nov 2014,108,,,,,Belmont,4
2/26 Roslyn Road,"440,000",Jul 2020,"335,000",Apr 2015,,,,202,,,,,Belmont,4
9 Clydesdale Crescent,"600,000",Jul 2020,"295,000",Aug 2005,,,,671,220,3,3,2,Belmont,4
1/14 Regent Street,"400,000",Jul 2020,"272,000",Feb 2000,,,,186,,,,,Belmont,4
5/27 Mt Pleasant Road,"565,000",Jul 2020,"505,000",Mar 2017,,380,Feb 2013,"2,120",,2,2,1,Belmont,4
113 Roslyn Road,"1,180,000",Jul 2020,"829,000",Dec 2017,1.0,,,625,,4,3,2,Belmont,4
