Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
9/6 Nelson Avenue,"418,570",Aug 2020,"295,000",May 2012,,,,345,,,,,Highton,15
7 Stoneleigh Crescent,"360,000",Aug 2020,"165,000",Jul 2013,,,,754,318,,,,Highton,15
4/29 Hutcheson Avenue,"520,000",Aug 2020,"135,000",Jan 1994,,,,107,,,,,Highton,15
49 Leigh Road,"680,000",Aug 2020,"65,000",Jul 2001,,,,472,,,,,Highton,15
Lot/46 Oxbow Court,"393,000",Aug 2020,,,,,,817,,,,,Highton,15
46 Oxbow Court,"393,000",Aug 2020,,,,,,,,,,,Highton,15
6 Vanessa Avenue,"490,000",Aug 2020,,,,,,890,,,,,Highton,15
45 Nedlands Drive,"320,000",Aug 2020,,,,,,957,,,,,Highton,15
25 Broughton Drive,"512,000",Aug 2020,"430,000",Aug 2016,,,,465,,3,1,2,Highton,15
20 Jinjella Road,"884,000",08 Aug 2020,"65,000",Jun 1991,1.0,,,751,,,,,Highton,15
15 Knollbrook Close,"730,000",Aug 2020,"132,000",Jan 2004,,,,826,,,,,Highton,15
48 Barwon Boulevard,"760,000",Aug 2020,"550,000",Feb 2016,1.0,,,884,180,3,2,2,Highton,15
278 Scenic Road,"901,500",08 Aug 2020,"517,500",Sep 2013,1.0,,,"1,043",,4,2,5,Highton,15
47 Oxbow Court,"390,000",Aug 2020,,,,,,,,,,,Highton,15
12 Avondale Avenue,"735,000",Aug 2020,"187,000",Jul 2007,,,,620,,,,,Highton,15
2/129 Barrabool Road,"310,000",Aug 2020,"202,000",Mar 2014,,250,Sep 2012,74,,2,1,1,Highton,15
2 Desmond Street,"630,000",05 Aug 2020,"272,000",Dec 2007,1.0,180,Dec 2004,"1,003",,3,2,2,Highton,15
95 Thornhill Road,"615,000",Aug 2020,,,,,,701,,3,1,1,Highton,15
5 Carina Way,"355,000",Aug 2020,,,,,,765,,,,,Highton,15
22 Patern Street,"720,000",Aug 2020,,,,380,Aug 2020,767,,3,1,3,Highton,15
2 Tarring Court,"879,000",Aug 2020,"665,500",Sep 2016,,,,777,360,5,3,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
56 Belle Vue Avenue,"601,000",03 Aug 2020,"360,000",Apr 2016,1.0,400,Nov 2017,765,96,3,1,1,Highton,15
3/13 Patern Street,"800,000",Aug 2020,,,,,,304,,,,,Highton,15
4 Lichen Grove,"710,000",01 Aug 2020,,,1.0,350,Nov 2020,"1,011",,3,1,3,Highton,15
87-89 Stoneleigh Crescent,"870,000",Jul 2020,,,,,,805,,,,,Highton,15
72 Mulquiney Crescent,"775,000",Jul 2020,,,,,,782,,4,2,4,Highton,15
125 Fogarty Avenue,"708,000",Jul 2020,"550,000",Dec 2013,,,,697,239,5,2,2,Highton,15
6 Huntly Close,"725,000",Jul 2020,"580,000",Mar 2019,,,,776,,3,2,2,Highton,15
6/15-16 Jewell Place,"590,000",Jul 2020,"370,000",Apr 2008,,,,439,,,,,Highton,15
24 Vanessa Avenue,"751,000",Jul 2020,"65,000",Sep 1990,,,,868,,4,,,Highton,15
1 Knollbrook Close,"575,000",25 Jul 2020,"420,000",Jul 2014,1.0,,,565,192,3,2,2,Highton,15
