Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
4 Greta Street,"506,000",Dec 2011,"306,442",Feb 2007,,,,"4,059",,,,,North Shore,24
2/36 Myrtle Grove,"372,671",Dec 2011,"370,000",Aug 2010,,,,340,186,3,2,2,North Shore,24
4/25-27 Myrtle Grove,"180,000",Nov 2011,"155,000",Oct 2006,,,,344,,,,,North Shore,24
4/25 Myrtle Grove,"180,000",Nov 2011,,,,,,344,107,,,,North Shore,24
19 Seabright Street,"1,188,000",Sep 2011,,,,,,"1,394",,,,,North Shore,24
23-25 SEAFORTH Street,"497,750",Aug 2011,"385,000",Feb 2005,,"42,000",Oct 2017,"2,792",,,,,North Shore,24
1/32 Myrtle Grove,"245,000",Aug 2011,"211,000",Nov 2007,,,,175,93,,,,North Shore,24
Lot 2/53 The Esplanade,"1,250,000",Jun 2011,,,,,,462,,4,3,2,North Shore,24
Lot 1/53 The Esplanade,"1,250,000",Jun 2011,,,,,,461,,4,3,2,North Shore,24
5 Coonil Crescent,"132,000",May 2011,,,,,,905,,,,,North Shore,24
23 Seaforth Street,"497,750",May 2011,,,,,,"2,790",517,,,,North Shore,24
7 Pine Avenue,"392,500",Apr 2011,,,,410,Sep 2019,247,236,5,2,3,North Shore,24
2 Seabright Street,"515,000",Jan 2011,"450,000",Oct 2005,,"40,000",Feb 2007,697,,2,4,,North Shore,24
1c Seaforth Street,"225,000",Nov 2010,"197,000",Oct 2007,,"18,000",Dec 2012,696,163,,,,North Shore,24
1 Seaforth Street,"225,000",Nov 2010,"185,000",May 2007,,,,702,,,,,North Shore,24
23 Seabeach Parade,"385,000",Nov 2010,,,,,,"1,397",,,,,North Shore,24
1/37 Seabeach Parade,"258,000",01 Nov 2010,,,1.0,280,Sep 2014,259,101,3,2,1,North Shore,24
"1-4, 19 Phosphate Road","412,000",16 Oct 2010,,,1.0,,,,,,,,North Shore,24
3/32-34 Seaforth Street,"220,000",Sep 2010,,,,250,Aug 2008,241,,3,1,1,North Shore,24
3/32 Seaforth Street,"220,000",Sep 2010,,,,,,241,,3,1,1,North Shore,24
31 Seaside Parade,"248,000",Aug 2010,"202,000",Sep 2005,,,,623,300,4,,,North Shore,24
17 Pine Avenue,"242,000",Jun 2010,"220,000",Aug 2008,,250,Jul 2010,252,,3,1,2,North Shore,24
14 Beatty Street,"200,000",Jun 2010,"72,500",Apr 1988,,"17,000",Sep 2017,649,250,,,,North Shore,24
7 Phosphate Road,"400,000",Jun 2010,,,,330,Jul 2010,"1,050",157,3,1,4,North Shore,24
1 Phosphate Road,"450,000",May 2010,,,,,,633,,3,1,1,North Shore,24
2/15 Pine Avenue,"252,500",May 2010,,,,315,Jun 2017,341,110,,,,North Shore,24
1/15 Pine Avenue,"252,500",May 2010,,,,340,Nov 2019,341,98,3,1,2,North Shore,24
3/15 Pine Avenue,"265,000",May 2010,,,,295,Sep 2014,232,110,3,1,2,North Shore,24
1/36 Myrtle Grove,"355,000",Apr 2010,,,,,,"1,018",,,,,North Shore,24
49 Sea Breeze Parade,"190,000",Mar 2010,,,,,,388,,,,,North Shore,24
1 2 3 & 4/19 Phosphate Road,"437,000",Jan 2010,,,,,,,,1,1,1,North Shore,24
"1, 2, 3 & 4/19 Phosphate Road","437,000",Jan 2010,,,,,,,,1,1,1,North Shore,24
1/19 Phosphate Road,"437,000",Jan 2010,,,,160,Jul 2017,"1,051",,,,,North Shore,24
"1, 2,/19 Phosphate Road","437,000",Jan 2010,,,,,,,,1,1,1,North Shore,24
27 Seaside Parade,"300,000",Dec 2009,,,,,,"1,240",380,,,,North Shore,24
20 Walchs Road,"154,000",Oct 2009,"75,000",May 2006,,,,672,,,,,North Shore,24
19 The Esplanade,"360,000",Sep 2009,,,,290,Sep 2015,650,,3,1,2,North Shore,24
21 Myrtle Grove,"250,000",Jul 2009,,,,,,717,171,4,1,1,North Shore,24
20 Pine Avenue,"290,000",Jun 2009,,,,,,"1,010",,3,1,1,North Shore,24
28 Myrtle Grove,"270,000",May 2009,"147,800",Jul 2001,,,,"1,010",121,2,1,4,North Shore,24
22 Myrtle Grove,"273,500",Apr 2009,,,,240,Oct 2010,270,121,3,1,1,North Shore,24
14 Seabeach Parade,"277,000",Feb 2009,,,,,,491,,2,1,2,North Shore,24
2/19 Pine Avenue,"167,500",Jan 2009,,,,280,Apr 2019,110,,,,,North Shore,24
17 The Esplanade,"320,000",Oct 2008,,,,375,Feb 2018,640,135,1,3,4,North Shore,24
49 The Esplanade,"775,000",Oct 2008,,,,,,933,219,4,2,2,North Shore,24
3 Phosphate Road,"412,000",Aug 2008,,,,330,Nov 2009,"1,000",,4,1,8,North Shore,24
10 Seaforth Street,"310,000",Jun 2008,,,,,,710,,3,1,1,North Shore,24
3 The Esplanade,"492,500",May 2008,,,,,,"2,538",,,,,North Shore,24
47/22 Seaforth Street,"120,000",Apr 2008,,,,,,695,,,,,North Shore,24
22 Seaforth Street,"120,000",Apr 2008,,,,,,304,,,,,North Shore,24
4 Beatty Street,"460,000",Feb 2008,,,,,,"1,159",,,,,North Shore,24
6 Walchs Road,"130,000",Feb 2008,"87,000",Dec 2006,,,,674,209,,,,North Shore,24
2/24 Seabeach Parade,"235,000",Jan 2008,,,,290,Dec 2015,232,,,,,North Shore,24
24 Myrtle Grove,"240,000",Dec 2007,"73,500",Mar 1994,,300,Apr 2015,"1,007",,,,,North Shore,24
1/32 Seaforth Street,"155,000",Nov 2007,,,,,,225,,,,,North Shore,24
19 Myrtle Grove,"190,000",Nov 2007,,,,,,721,,2,1,,North Shore,24
