,date,mintemp,maxtemp,rainfall,dir_maxgust,spd_maxgust,time_maxgust,9am_temp,9am_rh,9am_wd,9am_ws,9am_mslp,3pm_temp,3pm_rh,3pm_wd,3pm_ws,3pm_mslp,pm25,pm10,o3,no2,so2,co
811,2016-04-24,8.3,19.7,0.0,SSE,24.0,16:57:00,12.0,95.0,Calm,0.0,1032.0,19.1,60.0,NE,7.0,1028.9,27.0,18.0,25.0,9.0,2.0,2.0
812,2016-04-25,6.3,26.6,0.0,N,24.0,23:12:00,13.2,95.0,NNE,7.0,1029.5,25.8,34.0,ENE,6.0,1026.0,27.0,35.0,24.0,13.0,3.0,2.0
813,2016-04-26,10.0,26.7,0.0,NE,26.0,13:40:00,16.9,65.0,NNE,7.0,1027.2,25.9,28.0,ENE,9.0,1022.4,27.0,39.0,19.0,7.0,6.0,1.0
814,2016-04-27,14.9,26.4,0.0,N,50.0,11:31:00,19.5,48.0,NNE,20.0,1019.6,24.4,40.0,NNE,20.0,1014.5,27.0,28.0,11.0,12.0,2.0,3.0
815,2016-04-28,19.5,21.7,0.0,NW,39.0,08:36:00,19.9,51.0,NW,17.0,1017.8,19.1,84.0,N,7.0,1016.4,27.0,15.0,6.0,14.0,2.0,2.0
816,2016-04-29,15.1,18.7,1.6,NE,28.0,15:13:00,17.9,84.0,NE,9.0,1014.0,16.4,95.0,NNE,15.0,1012.6,27.0,10.0,18.0,7.0,2.0,4.0
817,2016-04-30,10.0,24.9,7.8,NNW,43.0,13:51:00,18.3,87.0,N,17.0,1013.4,24.5,50.0,NNW,20.0,1009.5,27.0,6.0,19.0,2.0,2.0,1.0
818,2016-05-01,10.9,15.1,13.0,NW,72.0,01:29:00,13.4,81.0,NW,31.0,1005.2,11.7,83.0,WNW,28.0,1010.9,22.0,17.0,17.0,6.0,1.0,2.0
819,2016-05-02,8.0,19.0,0.2,NNW,57.0,16:39:00,11.9,66.0,NW,11.0,1012.2,18.6,41.0,NNW,31.0,1007.8,27.0,47.0,17.0,4.0,2.0,2.0
820,2016-05-03,11.7,20.5,0.0,NNW,72.0,12:45:00,17.5,57.0,NNW,31.0,999.2,13.6,93.0,W,30.0,999.6,15.0,16.0,17.0,6.0,2.0,2.0
821,2016-05-04,8.7,17.7,2.0,NW,39.0,16:11:00,12.0,70.0,NW,13.0,1014.9,16.9,45.0,NW,22.0,1013.5,35.0,22.0,15.0,9.0,3.0,2.0
822,2016-05-05,10.6,21.7,0.0,NNW,57.0,12:52:00,14.3,81.0,NNE,9.0,1015.6,20.8,49.0,N,24.0,1011.7,23.0,18.0,17.0,6.0,2.0,2.0
823,2016-05-06,13.4,23.1,0.0,W,26.0,11:59:00,16.7,66.0,WSW,2.0,1014.7,22.3,52.0,SW,17.0,1013.4,23.0,20.0,17.0,13.0,1.0,2.0
824,2016-05-07,10.2,26.4,0.0,NNW,30.0,12:52:00,14.9,93.0,NNE,9.0,1016.3,25.6,32.0,N,9.0,1013.4,34.0,16.0,16.0,10.0,2.0,2.0
825,2016-05-08,13.3,19.6,1.2,ENE,26.0,21:34:00,15.2,94.0,NE,13.0,1010.9,16.3,94.0,ENE,11.0,1004.2,43.0,5.0,15.0,6.0,3.0,1.0
826,2016-05-09,15.1,19.5,2.0,NNW,54.0,23:51:00,19.4,93.0,NE,22.0,994.8,17.6,69.0,N,17.0,993.6,29.0,14.0,19.0,4.0,1.0,2.0
827,2016-05-10,13.3,16.6,20.8,W,63.0,19:58:00,14.5,85.0,WSW,24.0,1002.2,15.3,58.0,W,30.0,1008.2,40.0,8.0,18.0,3.0,2.0,2.0
828,2016-05-11,10.9,17.0,2.0,WNW,69.0,15:29:00,12.4,86.0,WNW,26.0,1013.1,16.4,67.0,WNW,35.0,1007.9,35.0,6.0,15.0,3.0,2.0,2.0
829,2016-05-12,12.3,19.4,1.0,WNW,63.0,10:27:00,15.7,92.0,WNW,22.0,1012.0,18.8,65.0,WNW,31.0,1011.8,5.0,16.0,19.0,5.0,2.0,2.0
830,2016-05-13,14.7,21.4,0.0,WNW,43.0,10:40:00,16.2,73.0,NW,2.0,1020.3,20.6,51.0,NW,24.0,1018.0,28.0,15.0,20.0,7.0,3.0,1.0
831,2016-05-14,11.9,22.0,0.2,NNW,46.0,13:29:00,16.8,76.0,N,9.0,1019.2,21.7,46.0,NW,28.0,1014.9,35.0,15.0,19.0,5.0,1.0,2.0
832,2016-05-15,12.1,20.4,0.0,W,54.0,12:38:00,16.0,66.0,WNW,20.0,1013.5,18.3,57.0,WSW,26.0,1014.3,29.0,25.0,17.0,10.0,3.0,1.0
833,2016-05-16,5.3,20.7,0.0,WNW,54.0,20:19:00,10.5,94.0,NNW,4.0,1017.3,19.5,53.0,NNW,26.0,1011.1,34.0,17.0,19.0,6.0,2.0,2.0
834,2016-05-17,10.5,16.1,7.0,WNW,57.0,01:59:00,13.6,78.0,W,15.0,1015.8,15.4,66.0,WNW,11.0,1017.1,30.0,16.0,16.0,11.0,1.0,1.0
835,2016-05-18,11.1,18.9,0.0,SE,50.0,11:27:00,13.3,75.0,N,2.0,1017.8,17.9,51.0,NW,26.0,1014.3,37.0,10.0,18.0,3.0,2.0,2.0
836,2016-05-19,13.2,18.1,0.2,NW,61.0,09:29:00,16.2,65.0,NW,33.0,1012.3,15.8,93.0,WNW,22.0,1010.8,14.0,17.0,15.0,11.0,2.0,3.0
837,2016-05-20,9.3,18.0,3.8,WNW,20.0,13:30:00,11.9,94.0,WNW,9.0,1022.5,16.6,62.0,WNW,9.0,1021.8,17.0,14.0,14.0,10.0,1.0,3.0
838,2016-05-21,6.0,18.1,0.0,NNE,26.0,21:52:00,8.7,96.0,NW,4.0,1024.7,17.2,69.0,NE,7.0,1020.7,41.0,19.0,19.0,6.0,4.0,2.0
839,2016-05-22,8.6,21.8,0.0,N,56.0,19:07:00,14.7,79.0,NNE,15.0,1016.5,21.4,49.0,N,19.0,1010.9,34.0,11.0,21.0,5.0,2.0,2.0
840,2016-05-23,10.5,15.8,2.0,WNW,61.0,03:48:00,11.6,82.0,WNW,20.0,1015.9,11.3,92.0,WSW,19.0,1017.4,37.0,18.0,17.0,9.0,3.0,3.0
841,2016-05-24,9.1,15.5,1.2,W,28.0,11:34:00,11.0,93.0,WNW,13.0,1020.8,15.3,60.0,W,15.0,1019.0,26.0,12.0,12.0,12.0,1.0,6.0
842,2016-05-25,6.6,17.3,0.0,NNW,43.0,12:44:00,11.8,93.0,NNE,7.0,1013.9,12.6,89.0,NE,11.0,1009.2,37.0,5.0,16.0,8.0,1.0,2.0
843,2016-05-26,10.2,12.5,14.4,SSW,26.0,10:16:00,10.4,95.0,NW,7.0,1003.5,11.9,93.0,WSW,13.0,1003.8,12.0,15.0,16.0,8.0,3.0,2.0
844,2016-05-27,6.9,14.2,3.0,WNW,22.0,11:08:00,8.3,94.0,WNW,13.0,1008.0,13.9,63.0,WSW,6.0,1006.5,24.0,10.0,19.0,6.0,2.0,2.0
845,2016-05-28,6.7,14.3,2.2,SW,35.0,14:41:00,9.0,95.0,NW,9.0,1011.3,13.7,59.0,SSW,22.0,1012.7,34.0,11.0,20.0,7.0,1.0,2.0
846,2016-05-29,8.6,12.9,1.6,WSW,26.0,11:22:00,9.9,87.0,NW,11.0,1020.1,12.7,62.0,W,9.0,1020.7,25.0,19.0,17.0,13.0,3.0,6.0
847,2016-05-30,6.4,13.9,0.0,NE,19.0,14:45:00,8.8,75.0,WNW,6.0,1026.8,13.4,56.0,ENE,11.0,1026.0,37.0,28.0,10.0,16.0,2.0,5.0
848,2016-05-31,1.1,15.0,0.0,NNE,15.0,12:42:00,4.7,95.0,Calm,0.0,1030.7,14.7,67.0,ENE,6.0,1027.6,54.0,28.0,5.0,17.0,3.0,7.0
849,2016-06-01,2.5,16.9,0.0,NNE,13.0,12:42:00,5.4,96.0,Calm,0.0,1029.3,15.0,71.0,NE,7.0,1026.8,64.0,24.0,2.0,18.0,2.0,7.0
850,2016-06-02,3.7,12.2,0.2,ESE,9.0,10:27:00,7.5,96.0,Calm,0.0,1028.3,11.9,93.0,N,4.0,1025.8,65.0,22.0,10.0,17.0,3.0,5.0
851,2016-06-03,4.0,15.3,0.0,ESE,20.0,14:56:00,7.9,97.0,Calm,0.0,1026.0,15.0,76.0,ESE,11.0,1022.2,62.0,8.0,9.0,10.0,1.0,2.0
852,2016-06-04,7.8,14.8,4.8,SE,15.0,14:40:00,12.3,97.0,ESE,4.0,1017.2,14.8,93.0,SE,9.0,1012.5,28.0,7.0,14.0,7.0,2.0,1.0
853,2016-06-05,12.3,15.1,0.6,W,17.0,15:46:00,13.0,96.0,NW,9.0,1005.7,14.9,93.0,WNW,6.0,1002.7,26.0,12.0,13.0,12.0,2.0,4.0
854,2016-06-06,5.4,15.5,0.6,N,28.0,15:28:00,9.3,94.0,NNE,4.0,1000.9,15.2,62.0,N,17.0,999.7,47.0,4.0,18.0,3.0,2.0,1.0
855,2016-06-07,9.0,15.7,0.2,WNW,43.0,23:02:00,11.1,95.0,WNW,20.0,1000.8,15.0,89.0,W,24.0,1000.7,14.0,4.0,18.0,7.0,2.0,2.0
856,2016-06-08,10.5,14.7,0.6,NW,39.0,03:30:00,11.3,92.0,NNW,17.0,1007.6,13.9,78.0,N,15.0,1003.9,8.0,6.0,17.0,6.0,2.0,1.0
857,2016-06-09,9.9,16.6,4.6,WNW,56.0,12:52:00,13.2,85.0,NW,13.0,999.6,15.4,85.0,WNW,22.0,1002.9,9.0,11.0,19.0,5.0,2.0,2.0
858,2016-06-10,8.3,15.6,0.0,NW,50.0,14:59:00,9.7,80.0,N,9.0,1016.0,15.1,62.0,NW,30.0,1014.7,21.0,9.0,20.0,4.0,2.0,2.0
859,2016-06-11,7.8,13.1,1.6,WSW,43.0,12:01:00,9.4,93.0,W,17.0,1023.2,11.4,62.0,WSW,11.0,1027.5,22.0,11.0,19.0,4.0,2.0,2.0
860,2016-06-12,5.5,13.9,2.0,NW,26.0,10:12:00,8.4,82.0,NW,11.0,1036.8,12.5,60.0,WNW,11.0,1035.7,31.0,13.0,16.0,9.0,2.0,3.0
861,2016-06-13,3.9,14.2,0.0,NNW,17.0,10:08:00,7.0,85.0,NNW,11.0,1036.5,13.8,57.0,NNE,6.0,1032.5,38.0,17.0,14.0,13.0,2.0,3.0
862,2016-06-14,0.7,15.8,0.0,WNW,31.0,13:35:00,5.3,94.0,NW,9.0,1034.5,15.5,59.0,W,13.0,1032.9,46.0,13.0,10.0,13.0,2.0,4.0
863,2016-06-15,5.0,16.5,0.2,NW,19.0,05:44:00,8.1,93.0,WNW,7.0,1032.5,16.1,62.0,NW,9.0,1028.3,33.0,6.0,11.0,11.0,1.0,4.0
864,2016-06-16,3.1,12.6,0.0,NNE,24.0,18:47:00,8.0,90.0,N,9.0,1020.6,10.9,92.0,NE,15.0,1014.3,48.0,5.0,13.0,10.0,2.0,2.0
865,2016-06-17,8.0,13.6,7.2,S,26.0,20:52:00,11.9,97.0,N,4.0,1011.2,13.4,96.0,WNW,6.0,1011.2,14.0,13.0,22.0,9.0,2.0,2.0
866,2016-06-18,9.8,13.3,8.6,S,26.0,01:27:00,11.0,86.0,S,6.0,1020.9,12.3,66.0,SSE,13.0,1020.3,26.0,13.0,15.0,7.0,5.0,4.0
867,2016-06-19,6.3,13.8,0.0,SSE,28.0,23:40:00,8.2,96.0,WNW,2.0,1019.3,12.2,92.0,S,9.0,1014.7,38.0,11.0,20.0,5.0,2.0,1.0
868,2016-06-20,8.2,14.8,4.4,SW,43.0,15:35:00,13.2,93.0,S,17.0,1006.9,13.9,76.0,SSW,26.0,1004.5,19.0,9.0,14.0,6.0,2.0,1.0
869,2016-06-21,9.6,14.7,0.2,NNW,48.0,14:17:00,11.2,92.0,NNW,15.0,1000.1,13.4,74.0,NNW,22.0,995.5,19.0,12.0,20.0,4.0,2.0,1.0
870,2016-06-22,9.5,14.7,0.0,WNW,61.0,12:27:00,10.7,78.0,WNW,24.0,1002.3,13.7,69.0,WNW,19.0,1003.8,17.0,12.0,18.0,5.0,1.0,1.0
871,2016-06-23,10.4,14.6,0.4,NNW,70.0,11:58:00,12.8,72.0,N,24.0,1000.5,13.6,67.0,NNW,33.0,994.6,16.0,5.0,19.0,5.0,2.0,1.0
872,2016-06-24,5.2,9.4,7.2,W,54.0,16:43:00,5.9,92.0,WNW,22.0,1003.0,6.4,93.0,W,17.0,1008.7,19.0,10.0,18.0,6.0,1.0,2.0
873,2016-06-25,3.4,13.1,1.8,W,24.0,00:58:00,6.5,92.0,WNW,11.0,1022.2,12.1,74.0,WNW,11.0,1022.0,16.0,8.0,18.0,7.0,2.0,1.0
874,2016-06-26,2.4,11.6,0.4,NNW,39.0,13:50:00,5.5,93.0,NNW,4.0,1020.1,9.7,60.0,NNW,20.0,1016.7,34.0,12.0,13.0,8.0,2.0,2.0
875,2016-06-27,4.9,12.7,0.2,WNW,35.0,12:13:00,8.2,87.0,NW,9.0,1017.1,12.3,80.0,W,15.0,1017.3,26.0,14.0,17.0,10.0,2.0,2.0
876,2016-06-28,5.5,15.9,0.0,WNW,37.0,12:31:00,10.6,82.0,NW,9.0,1022.8,15.3,71.0,W,15.0,1022.9,24.0,15.0,15.0,9.0,2.0,2.0
877,2016-06-29,8.6,15.7,0.0,N,46.0,23:43:00,10.7,92.0,NW,6.0,1026.0,14.9,54.0,N,17.0,1021.7,22.0,7.0,18.0,5.0,1.0,1.0
878,2016-06-30,8.7,12.2,0.4,N,50.0,13:31:00,9.7,81.0,NNE,19.0,1009.3,10.6,83.0,NNW,28.0,1005.3,23.0,10.0,19.0,5.0,2.0,1.0
879,2016-07-01,6.1,13.2,6.0,WNW,31.0,12:26:00,9.3,93.0,WNW,9.0,1019.2,11.2,93.0,W,13.0,1020.3,14.0,9.0,20.0,4.0,2.0,1.0
880,2016-07-02,9.4,15.2,0.4,W,39.0,13:29:00,10.8,93.0,NW,11.0,1024.6,14.1,68.0,W,19.0,1024.0,12.0,5.0,18.0,4.0,2.0,1.0
881,2016-07-03,9.1,15.8,0.0,NW,46.0,13:12:00,11.6,92.0,NW,11.0,1023.2,13.6,80.0,NW,22.0,1020.0,17.0,8.0,15.0,5.0,4.0,1.0
882,2016-07-04,10.0,12.2,0.0,NNW,31.0,00:05:00,11.6,74.0,N,17.0,1016.1,12.1,78.0,NE,15.0,1013.0,17.0,10.0,20.0,6.0,2.0,2.0
883,2016-07-05,7.1,13.0,4.4,S,41.0,19:30:00,8.8,95.0,SW,13.0,1013.5,11.4,95.0,SSE,20.0,1011.8,15.0,15.0,20.0,3.0,2.0,2.0
884,2016-07-06,8.8,13.8,19.0,S,44.0,00:03:00,12.6,92.0,S,22.0,1018.7,13.3,87.0,S,20.0,1019.8,19.0,17.0,20.0,5.0,2.0,1.0
885,2016-07-07,10.6,12.7,1.6,SE,22.0,16:15:00,11.4,94.0,SE,4.0,1023.7,12.0,94.0,SE,9.0,1021.6,17.0,13.0,15.0,12.0,3.0,3.0
886,2016-07-08,8.4,14.7,6.8,SW,20.0,15:54:00,10.5,96.0,Calm,0.0,1021.0,12.6,92.0,SW,7.0,1020.5,24.0,11.0,17.0,9.0,1.0,3.0
887,2016-07-09,5.2,15.5,0.2,NW,17.0,13:29:00,8.1,95.0,NW,7.0,1024.9,14.9,71.0,WNW,6.0,1022.8,31.0,9.0,16.0,8.0,3.0,4.0
888,2016-07-10,5.1,12.7,0.0,NNE,46.0,21:00:00,8.8,95.0,NNE,7.0,1019.6,11.6,93.0,NNE,13.0,1012.8,38.0,13.0,17.0,5.0,3.0,2.0
889,2016-07-11,8.8,15.3,4.6,NNW,67.0,12:13:00,12.2,71.0,N,22.0,1000.5,14.4,63.0,N,31.0,998.1,17.0,26.0,22.0,3.0,2.0,2.0
890,2016-07-12,11.7,12.3,0.0,NNW,100.0,09:21:00,12.3,61.0,NNW,39.0,994.5,8.4,64.0,NW,43.0,997.1,16.0,11.0,21.0,3.0,2.0,2.0
891,2016-07-13,3.0,11.2,10.6,WNW,67.0,01:08:00,5.2,92.0,NW,28.0,1014.8,10.1,90.0,WNW,17.0,1020.3,22.0,11.0,20.0,3.0,2.0,2.0
892,2016-07-14,5.2,13.7,1.6,NW,50.0,15:38:00,9.2,80.0,WNW,22.0,1027.4,13.0,64.0,WNW,30.0,1026.3,24.0,11.0,17.0,7.0,2.0,2.0
893,2016-07-15,6.4,14.8,0.0,WNW,31.0,14:06:00,9.3,94.0,WNW,6.0,1031.8,13.5,77.0,WNW,13.0,1030.1,13.0,11.0,20.0,9.0,2.0,2.0
894,2016-07-16,7.4,14.6,0.0,WNW,19.0,10:41:00,9.3,92.0,NW,4.0,1033.2,14.3,57.0,WNW,4.0,1030.4,24.0,11.0,16.0,8.0,2.0,4.0
895,2016-07-17,0.2,15.6,0.0,NNE,28.0,21:27:00,3.4,96.0,NW,2.0,1028.1,15.1,54.0,NNW,9.0,1023.2,54.0,12.0,16.0,6.0,2.0,2.0
896,2016-07-18,3.3,19.4,0.0,NW,46.0,12:01:00,15.6,64.0,NNW,24.0,1017.8,17.7,58.0,NNW,22.0,1015.5,19.0,15.0,16.0,8.0,1.0,1.0
897,2016-07-19,12.1,14.9,0.2,WNW,30.0,01:24:00,12.8,92.0,WNW,7.0,1021.8,14.1,89.0,WNW,7.0,1020.4,12.0,18.0,18.0,12.0,2.0,2.0
898,2016-07-20,8.3,16.0,0.4,WNW,15.0,01:04:00,9.9,96.0,WNW,4.0,1023.3,14.5,78.0,NE,9.0,1021.3,29.0,15.0,10.0,12.0,1.0,6.0
899,2016-07-21,3.7,18.4,1.2,N,37.0,00:00:00,8.6,97.0,Calm,0.0,1015.9,17.8,70.0,NW,22.0,1010.5,52.0,6.0,19.0,5.0,2.0,2.0
900,2016-07-22,8.6,17.4,8.8,WSW,70.0,13:00:00,14.9,92.0,NW,19.0,995.7,13.1,92.0,NW,20.0,993.9,24.0,8.0,23.0,2.0,2.0,2.0
901,2016-07-23,6.6,11.0,9.2,NW,74.0,01:11:00,7.9,63.0,W,17.0,1004.2,8.6,80.0,W,24.0,1007.9,23.0,6.0,19.0,4.0,2.0,2.0
902,2016-07-24,2.8,12.4,0.8,NNW,44.0,14:51:00,6.1,93.0,NNE,6.0,1009.7,11.3,62.0,NNW,28.0,1005.1,19.0,17.0,22.0,3.0,2.0,2.0
903,2016-07-25,6.1,14.7,0.0,WNW,72.0,17:27:00,9.7,91.0,WNW,28.0,1007.6,13.1,56.0,NNW,35.0,1002.3,17.0,12.0,20.0,6.0,2.0,2.0
904,2016-07-26,5.4,10.8,6.6,W,48.0,00:28:00,7.1,77.0,NNW,20.0,1011.6,10.1,64.0,NNW,19.0,1008.6,28.0,12.0,22.0,3.0,2.0,1.0
905,2016-07-27,7.1,12.4,0.0,W,43.0,14:41:00,9.4,89.0,SW,20.0,1013.3,11.1,69.0,W,20.0,1017.5,27.0,10.0,20.0,3.0,2.0,2.0
906,2016-07-28,8.6,15.2,0.0,NW,52.0,10:55:00,10.8,91.0,NW,20.0,1022.5,14.7,72.0,WNW,24.0,1021.4,16.0,9.0,18.0,5.0,2.0,1.0
907,2016-07-29,10.8,16.1,0.0,WNW,46.0,11:52:00,11.9,92.0,NW,19.0,1020.1,13.9,91.0,WSW,15.0,1018.8,12.0,7.0,15.0,7.0,1.0,2.0
908,2016-07-30,5.5,15.5,0.2,NNW,52.0,23:34:00,10.3,96.0,N,4.0,1020.5,14.1,69.0,N,15.0,1015.2,22.0,16.0,20.0,6.0,7.0,2.0
909,2016-07-31,9.5,16.4,0.2,NNW,44.0,00:07:00,11.3,93.0,NW,13.0,1016.2,15.9,48.0,NNW,15.0,1013.9,23.0,10.0,17.0,7.0,2.0,1.0
910,2016-08-01,8.7,15.5,0.2,SW,37.0,18:26:00,12.6,92.0,N,7.0,1010.1,12.3,94.0,W,13.0,1009.1,30.0,13.0,19.0,6.0,2.0,1.0
911,2016-08-02,6.8,13.8,9.8,SSW,37.0,11:26:00,9.5,89.0,S,13.0,1021.4,13.2,68.0,S,20.0,1021.5,29.0,9.0,21.0,8.0,2.0,1.0
912,2016-08-03,7.3,14.0,2.0,SSW,33.0,11:51:00,9.1,95.0,WSW,9.0,1026.8,10.5,93.0,SSE,15.0,1027.2,8.0,13.0,21.0,11.0,2.0,3.0
913,2016-08-04,3.3,13.9,1.2,SE,26.0,16:17:00,8.8,96.0,ESE,4.0,1031.3,12.9,61.0,SE,15.0,1030.5,22.0,21.0,16.0,12.0,2.0,3.0
914,2016-08-05,2.7,14.0,0.0,WSW,26.0,14:22:00,6.7,93.0,NW,9.0,1032.6,13.0,52.0,WSW,15.0,1030.3,37.0,17.0,10.0,15.0,3.0,4.0
915,2016-08-06,6.6,12.1,0.0,NNE,13.0,16:33:00,8.3,93.0,Calm,0.0,1029.5,11.8,67.0,ENE,9.0,1026.6,20.5,17.0,16.0,15.0,1.0,5.0
916,2016-08-07,7.1,15.6,0.0,ENE,13.0,15:48:00,9.7,93.0,Calm,0.0,1027.4,14.4,48.0,NNE,6.0,1025.0,20.5,14.0,14.0,12.0,3.0,4.0
917,2016-08-08,3.2,15.4,0.0,N,28.0,13:08:00,8.6,88.0,N,6.0,1023.6,14.9,54.0,NE,13.0,1019.4,20.5,21.0,17.0,5.0,2.0,1.0
918,2016-08-09,8.6,17.2,0.0,N,54.0,11:30:00,13.3,61.0,NNE,20.0,1013.2,16.4,54.0,N,24.0,1006.3,20.0,13.0,21.0,6.0,2.0,1.0
919,2016-08-10,8.2,14.9,1.8,NNW,56.0,16:33:00,10.2,71.0,N,17.0,1009.4,13.8,58.0,NNW,31.0,1006.9,22.0,13.0,21.0,5.0,2.0,2.0
920,2016-08-11,6.0,14.5,5.6,NW,48.0,14:19:00,9.1,84.0,WNW,20.0,1018.1,14.0,59.0,WNW,22.0,1018.6,28.0,16.0,18.0,7.0,1.0,1.0
921,2016-08-12,7.2,15.7,0.2,NNW,52.0,12:13:00,10.1,80.0,N,7.0,1020.2,14.3,61.0,NNW,31.0,1015.2,24.0,9.0,20.0,4.0,2.0,1.0
922,2016-08-13,5.1,15.2,2.0,NW,48.0,13:08:00,10.4,92.0,NNW,11.0,1020.4,15.1,64.0,NW,24.0,1019.2,16.0,7.0,20.0,3.0,2.0,1.0
923,2016-08-14,8.3,16.6,0.2,NW,37.0,13:01:00,11.8,92.0,NNW,7.0,1026.9,15.4,67.0,NW,17.0,1026.2,14.0,10.0,18.0,9.0,2.0,1.0
924,2016-08-15,8.7,18.4,0.4,NNW,35.0,13:33:00,11.8,92.0,N,6.0,1030.6,17.7,53.0,NNW,17.0,1027.1,16.0,20.0,16.0,10.0,2.0,2.0
925,2016-08-16,4.2,19.8,0.0,NNW,39.0,16:13:00,11.1,91.0,N,11.0,1025.0,18.6,40.0,NNW,24.0,1020.4,27.0,14.0,21.0,9.0,2.0,2.0
926,2016-08-17,11.1,15.1,0.2,NW,33.0,04:32:00,11.9,95.0,SW,9.0,1023.0,13.9,73.0,S,17.0,1022.8,17.0,18.0,18.0,7.0,2.0,4.0
927,2016-08-18,4.8,22.6,0.0,NNE,41.0,08:13:00,13.4,92.0,NNE,22.0,1016.4,20.4,47.0,NNE,19.0,1011.6,25.0,12.0,17.0,8.0,1.0,1.0
928,2016-08-19,13.4,13.9,1.0,NNW,48.0,07:56:00,13.9,78.0,WNW,19.0,1005.9,11.2,92.0,NNW,15.0,1005.7,15.0,8.0,22.0,3.0,2.0,1.0
929,2016-08-20,6.2,13.2,11.8,W,54.0,14:40:00,9.1,76.0,NW,26.0,1010.6,12.5,61.0,W,24.0,1011.2,30.0,4.0,22.0,3.0,2.0,1.0
930,2016-08-21,9.0,14.4,2.8,WNW,46.0,03:31:00,10.2,94.0,NW,6.0,1015.4,11.6,93.0,WNW,11.0,1012.4,10.0,8.0,17.0,11.0,2.0,2.0
931,2016-08-22,4.7,15.6,2.8,NNW,28.0,16:58:00,9.9,95.0,NE,4.0,1014.2,12.8,79.0,S,19.0,1012.6,16.0,11.0,22.0,12.0,2.0,1.0
932,2016-08-23,4.3,13.8,6.4,SSE,28.0,13:45:00,8.9,93.0,WNW,7.0,1018.2,12.7,58.0,S,13.0,1017.0,27.0,6.0,21.0,7.0,2.0,1.0
933,2016-08-24,4.5,12.9,0.4,SSE,30.0,12:40:00,9.0,95.0,W,7.0,1016.7,11.3,89.0,S,13.0,1014.1,19.0,8.0,20.0,5.0,2.0,1.0
934,2016-08-25,4.3,13.7,0.6,S,35.0,14:15:00,9.0,92.0,WSW,17.0,1015.0,11.9,68.0,SSW,20.0,1016.0,17.0,10.0,19.0,5.0,2.0,1.0
935,2016-08-26,4.7,13.7,0.0,W,30.0,12:14:00,8.4,92.0,WNW,17.0,1021.9,12.5,59.0,WNW,19.0,1020.2,17.0,9.0,21.0,4.0,2.0,1.0
936,2016-08-27,5.2,14.1,0.2,WNW,44.0,10:34:00,10.8,66.0,NW,19.0,1021.1,13.8,57.0,NNW,19.0,1018.1,16.0,11.0,19.0,7.0,2.0,2.0
937,2016-08-28,9.8,18.8,0.0,NNW,39.0,00:27:00,11.1,71.0,S,2.0,1020.0,17.8,45.0,WNW,15.0,1018.7,16.0,16.0,17.0,9.0,2.0,4.0
938,2016-08-29,3.2,19.3,0.0,NNE,31.0,12:40:00,11.7,90.0,NNE,7.0,1024.3,18.8,46.0,NE,15.0,1020.9,39.0,7.0,14.0,7.0,2.0,1.0
939,2016-08-30,10.8,14.7,0.0,NNE,37.0,16:07:00,13.5,74.0,NE,15.0,1019.4,14.1,90.0,NNE,20.0,1014.5,18.0,8.0,17.0,7.0,2.0,1.0
940,2016-08-31,10.5,17.9,2.8,W,48.0,14:38:00,14.2,93.0,NW,11.0,1013.2,17.5,58.0,WNW,26.0,1012.7,19.0,7.0,19.0,7.0,2.0,2.0
941,2016-09-01,8.9,16.8,0.0,S,28.0,13:36:00,12.3,93.0,W,11.0,1018.4,14.1,84.0,S,13.0,1015.7,13.0,9.0,22.0,6.0,2.0,1.0
942,2016-09-02,7.5,14.4,0.2,S,28.0,15:35:00,11.3,94.0,S,7.0,1014.5,13.4,76.0,S,15.0,1008.9,19.0,5.0,20.0,3.0,2.0,1.0
943,2016-09-03,6.6,16.2,0.0,WNW,31.0,12:27:00,10.5,79.0,W,13.0,1008.2,14.7,62.0,WNW,17.0,1008.6,18.0,9.0,19.0,3.0,2.0,1.0
944,2016-09-04,8.6,16.4,0.0,WNW,39.0,13:45:00,11.5,89.0,WNW,19.0,1021.8,14.8,70.0,WNW,19.0,1023.3,12.0,11.0,19.0,7.0,2.0,1.0
945,2016-09-05,11.1,16.5,0.0,NW,31.0,13:10:00,13.5,81.0,NW,9.0,1029.4,16.3,66.0,NW,15.0,1027.7,16.0,16.0,17.0,8.0,2.0,1.0
946,2016-09-06,7.1,20.3,0.0,S,37.0,14:53:00,13.6,81.0,Calm,0.0,1029.5,15.8,74.0,S,26.0,1027.9,23.0,13.0,21.0,8.0,1.0,1.0
947,2016-09-07,8.3,20.1,0.0,N,30.0,12:47:00,12.8,95.0,NE,9.0,1029.1,19.6,51.0,N,17.0,1024.7,25.0,25.0,24.0,4.0,2.0,1.0
948,2016-09-08,12.4,23.5,0.0,N,50.0,12:07:00,16.9,77.0,NNE,20.0,1020.5,20.9,53.0,NNE,19.0,1015.2,24.0,7.0,18.0,9.0,1.0,1.0
949,2016-09-09,13.6,17.1,16.2,NNW,35.0,06:22:00,14.1,95.0,NNE,17.0,1008.6,15.7,94.0,NNE,6.0,1008.2,20.0,9.0,21.0,5.0,2.0,1.0
950,2016-09-10,10.8,15.5,3.6,SW,41.0,04:35:00,12.2,80.0,WSW,15.0,1016.7,14.2,79.0,S,15.0,1016.4,24.0,5.0,19.0,3.0,2.0,1.0
